read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,battreserve,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,pvreserve,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,otherreserve,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c,grid_reserve
1752553486,2,53.7,6538.1,79,832,0.0,15.5,"{0,0,0,0,0}",405.9,2.3,933,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,0.2,50.01,1.2,,46,,0,,2.3,0.0,,0,,0,0.0,0.0,0.0,0,0,0,0,29,46,0,0,0,0,0,0,0,0,0,0,235.3,0.0,50.01,0.0,0.0,0.0,,0,0,,0,0,0,406.9,0.0,35.9,44.6,50.3,120.0,0,0,,55,0,,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752553818,2,53.6,8.1,80,0,0.0,0.0,"{0,0,0,0,0}",398.2,2.3,918,0.0,,0,0.0,0.0,,"{0,0,0,0}",,6.1,49.96,5.7,1316,1426,25,0,0.0,,0.0,0,,0,,0.0,,0.0,0,0,0,0,1299,1403,25,0,0,0,0,0,0,0,0,0,235.8,0.0,49.95,0.0,,0.0,0.0,0,0,0,0,0,0,400.8,0.0,36.9,43.7,,120.0,,0,"{0,0,0,0,0}",56,,0,,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752554152,2,53.4,10.3,79,0,0.0,0.0,"{0,0,0,0,0}",398.1,,836,,0.0,,0.0,,0,,229.9,6.2,49.98,5.9,1381,1450,25,0,0.0,3.3,0.0,0,0,0,0,0.0,,0.0,0,0,0,0,1379,1448,25,0,0,0,0,0,0,0,0,0,236.0,0.0,49.98,0.0,0.0,,0.0,0,,0,0,,0,,0.0,35.7,44.6,50.5,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,,0.0,
1752554480,2,53.4,4.1,79,0,0.0,0.0,"{0,0,0,0,0}",399.5,3.0,1198,,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,50.02,5.9,1376,1448,25,0,0.0,3.4,0.0,0,0,0,0,0.0,0.0,0.0,0,,0,0,1383,1448,25,0,0,,0,,0,0,0,0,236.1,0.0,50.02,,0.0,0.0,0.0,0,0,0,0,0,0,400.2,0.0,35.9,44.8,50.3,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752554808,2,53.4,2.2,79,0,,0.0,"{0,0,0,0,0}",399.9,3.2,1279,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.8,,1450,25,0,0.0,3.4,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1365,1449,26,0,0,0,0,0,0,0,,0,236.1,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,400.6,0.0,36.2,44.7,50.2,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752555139,2,53.4,0.4,79,0,0.0,0.0,"{0,0,0,0,0}",,3.5,1398,0.0,0.0,0,0.0,,0,"{0,0,0,0}",,6.2,49.99,5.8,1379,1449,25,0,0.0,3.8,0.0,0,0,0,0,0.0,0.0,0.0,,0,0,0,1361,1449,25,0,,0,0,0,0,0,0,0,236.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,,0,0,401.1,,36.9,44.9,50.1,120.0,0,0,"{0,0,0,0,0}",55,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752555471,2,53.4,2.7,78,0,0.0,0.0,"{0,0,0,0,0}",,3.2,,0.0,,0,0.0,,0,"{0,0,0,0}",229.9,6.2,49.95,5.8,1364,1471,25,0,0.0,3.2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1363,1445,25,0,0,0,0,0,0,0,,0,,0.0,,0.0,0.0,,0.0,,0,0,0,0,0,400.4,0.0,37.3,45.0,50.2,120.0,,0,,55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752555787,2,53.4,7.0,78,0,0.0,0.0,"{0,0,0,0,0}",398.3,2.6,1035,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,49.95,5.8,,1427,25,0,0.0,3.6,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1356,1449,25,0,0,,0,0,,0,0,0,235.8,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,399.0,0.0,36.5,45.2,50.4,120.0,,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752556124,2,53.3,7.4,78,0,0.0,0.0,,386.5,2.5,969,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.9,,1447,25,0,0.0,3.6,0.0,0,,0,0,0.0,0.0,0.0,0,0,,0,1356,1449,25,0,0,0,,0,0,0,0,0,236.2,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,36.3,45.2,50.5,120.0,0,0,,56,,0,,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752556448,2,53.3,3.7,78,0,0.0,0.0,"{0,0,0,0,0}",,3.0,,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,50.02,5.9,1358,1447,25,0,0.0,3.7,0.0,0,0,0,0,0.0,0.0,0.0,0,,0,0,1383,1448,25,0,0,0,0,0,0,0,0,0,236.2,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,399.5,0.0,36.5,45.2,50.4,120.0,0,0,"{0,0,0,0,0}",55,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752556790,2,53.3,4.0,77,0,0.0,0.0,"{0,0,0,0,0}",,3.0,1196,0.0,0.0,0,0.0,,0,"{0,0,0,0}",,6.2,,5.9,1359,,25,,0.0,,0.0,,0,,0,,0.0,0.0,0,,0,0,1367,1448,25,0,0,0,0,0,0,,0,0,236.1,0.0,50.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0.0,,45.0,,120.0,0,,"{0,0,0,0,0}",,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752557123,2,53.3,0.5,77,0,0.0,0.0,"{0,0,0,0,0}",,3.5,,0.0,,0,,0.0,,"{0,0,0,0}",229.9,6.3,49.97,,1383,,25,0,0.0,3.5,0.0,0,0,0,0,0.0,0.0,,0,0,,0,,1472,,0,0,0,0,0,0,0,0,0,236.4,0.0,49.99,,0.0,0.0,,0,0,0,0,0,0,400.2,,37.9,,50.4,120.0,0,0,"{0,0,0,0,0}",,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752557454,2,53.9,6516.2,78,2015,0.0,37.4,"{0,0,0,0,0}",,5.6,2195,,0.0,,0.0,,0,"{0,0,0,0}",,0.2,49.95,1.2,30,46,0,0,0.0,3.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,29,46,0,0,0,0,0,0,0,0,0,0,235.2,0.0,49.95,0.0,0.0,,0.0,,0,0,0,0,0,411.0,0.0,38.3,45.8,50.6,120.0,,0,,56,,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752557794,2,54.0,6536.3,79,928,0.0,17.2,"{0,0,0,0,0}",,6.0,2303,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.3,50.0,5.9,,1449,25,0,0.0,3.6,0.0,0,0,0,0,0.0,0.0,,0,,0,,1381,,25,0,,0,0,0,0,0,0,0,,0.0,50.01,0.0,0.0,0.0,0.0,0,,0,,0,,407.5,0.0,,45.7,,120.0,,0,,56,,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752558128,2,53.8,6544.0,80,516,0.0,9.6,"{0,0,0,0,0}",,5.0,,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.9,,1447,25,0,0.0,3.9,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1373,1449,25,0,,0,,0,,0,0,0,235.1,0.0,49.94,0.0,,0.0,0.0,0,0,0,0,0,,404.5,0.0,40.7,46.1,51.4,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,
1752558453,2,53.5,12.7,79,0,,0.0,"{0,0,0,0,0}",397.7,1.8,715,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,49.98,5.9,1371,1449,25,0,0.0,3.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,1449,25,0,0,0,0,0,,0,0,0,235.1,0.0,49.97,0.0,0.0,0.0,0.0,0,0,,0,0,0,396.8,0.0,36.7,45.9,51.3,120.0,0,0,"{0,0,0,0,0}",56,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752558783,2,53.3,,79,0,0.0,0.0,"{0,0,0,0,0}",,1.3,,0.0,,0,,0.0,0,"{0,0,0,0}",,6.3,,5.9,,1451,25,0,0.0,3.9,0.0,0,0,0,0,0.0,,0.0,,0,0,0,1367,1449,25,0,0,0,0,0,0,0,0,0,235.2,0.0,50.01,0.0,0.0,0.0,,0,0,,0,0,0,396.7,0.0,35.8,45.8,,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752559111,2,53.2,19.1,78,0,0.0,0.0,"{0,0,0,0,0}",382.9,0.9,345,0.0,0.0,0,0.0,0.0,0,,229.9,6.2,49.96,5.8,1372,1449,25,0,0.0,3.8,0.0,0,0,0,0,0.0,,0.0,0,0,0,0,1390,1472,25,0,0,0,0,0,0,0,0,0,,0.0,49.96,0.0,0.0,0.0,0.0,0,,0,,0,,395.3,0.0,,45.9,51.4,,0,,"{0,0,0,0,0}",55,0,0,,0.0,0.0,
1752559441,2,53.1,,77,0,,0.0,"{0,0,0,0,0}",393.1,0.7,275,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.9,1366,1426,25,0,0.0,3.6,0.0,0,0,0,,0.0,0.0,,0,0,0,0,1367,1449,25,,0,0,0,0,0,0,0,0,235.5,0.0,49.96,0.0,0.0,0.0,0.0,0,0,,0,,0,394.0,0.0,35.0,45.9,51.5,120.0,0,0,"{0,0,0,0,0}",,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752559779,2,53.0,13.9,76,0,0.0,0.0,"{0,0,0,0,0}",394.9,1.6,631,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.2,49.95,5.9,1366,,25,0,,3.4,0.0,,0,,0,0.0,0.0,0.0,0,0,0,0,1365,1452,25,,0,,0,0,,0,0,,235.0,,49.95,,0.0,,0.0,0,,0,0,0,0,395.8,0.0,35.1,45.5,51.2,120.0,0,0,,55,,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752560109,2,53.3,,76,,0.0,,"{0,0,0,0,0}",,3.8,,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,6.2,49.98,5.8,1356,1426,25,,0.0,3.6,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1364,1425,25,0,0,0,0,0,,0,,0,235.5,0.0,49.98,0.0,0.0,,0.0,0,0,0,0,0,0,400.5,0.0,35.9,45.0,50.5,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752560437,2,53.6,6535.3,76,980,0.0,18.2,"{0,0,0,0,0}",396.0,6.2,2450,0.0,,0,,0.0,,"{0,0,0,0}",230.1,6.3,49.95,,1386,,25,0,0.0,3.5,0.0,0,0,0,0,0.0,0.0,,0,0,0,0,1401,1449,25,0,0,0,0,0,0,0,0,0,235.4,0.0,49.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,405.6,0.0,39.6,45.8,50.8,120.0,0,0,,56,,0,,0.0,0.0,
1752560761,2,54.0,6523.7,77,1609,0.0,29.9,"{0,0,0,0,0}",378.1,8.2,3098,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.3,50.0,5.9,1384,1449,25,0,0.0,,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1395,1472,25,0,0,0,0,0,0,0,0,0,235.3,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,410.0,0.0,42.4,47.5,52.0,120.0,0,0,"{0,0,0,0,0}",56,0,0,,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752561097,2,54.0,6530.4,79,1252,0.0,23.2,"{0,0,0,0,0}",,7.2,,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,6.3,49.99,5.8,1362,1449,25,0,0.0,4.3,0.0,0,0,0,0,0.0,0.0,,0,0,0,0,1378,1449,25,0,0,0,0,0,,0,0,0,235.4,0.0,50.0,0.0,,0.0,0.0,0,,0,0,0,0,409.6,0.0,42.1,47.9,52.7,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752561434,2,53.7,8.5,79,0,0.0,0.0,,383.3,,922,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.9,1376,,26,0,0.0,4.6,0.0,0,0,0,0,0.0,0.0,0.0,,0,,0,1395,1449,26,0,0,0,0,0,0,0,0,0,235.5,0.0,49.94,,0.0,0.0,0.0,0,0,0,0,0,0,400.6,0.0,40.8,47.5,52.7,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752561759,2,53.4,15.2,79,,0.0,0.0,"{0,0,0,0,0}",396.9,1.4,555,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,50.01,5.8,1372,1451,25,0,0.0,4.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,1449,25,0,0,0,0,0,0,0,0,0,235.3,,50.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,397.7,,36.6,46.7,52.3,120.0,0,0,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752562090,2,53.3,14.7,78,0,,0.0,,287.1,1.3,369,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.8,,1448,25,0,0.0,3.9,0.0,,0,0,0,0.0,0.0,0.0,0,0,0,0,1373,1448,25,0,0,0,0,0,0,0,0,0,235.0,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,395.9,0.0,36.0,46.1,51.9,120.0,,0,,56,,0,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752562415,2,53.2,16.9,77,0,,0.0,,395.0,1.2,474,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.9,1366,1446,25,0,0.0,3.5,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1378,1449,25,0,0,0,0,0,,0,0,,235.5,0.0,49.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,396.0,0.0,35.5,45.9,,120.0,0,0,,55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752562745,2,53.1,18.6,77,0,0.0,0.0,"{0,0,0,0,0}",394.0,1.0,394,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,49.98,,1377,1448,25,0,0.0,3.3,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,,1400,1449,,0,0,,0,0,0,0,0,0,235.6,0.0,49.98,0.0,0.0,0.0,,0,0,0,0,0,0,394.9,0.0,35.2,45.7,51.6,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,
1752563075,2,53.3,6548.2,76,287,0.0,5.4,"{0,0,0,0,0}",401.3,0.8,321,0.0,0.0,0,0.0,0.0,0,,229.9,0.2,49.96,1.2,31,46,0,0,0.0,2.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,,30,45,0,,0,0,,0,0,0,0,0,235.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,,0,,402.4,,35.3,,51.2,,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752563404,2,53.1,20.7,76,0,0.0,0.0,"{0,0,0,0,0}",,0.7,275,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,50.0,5.8,1379,1448,25,0,,3.5,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,,1353,,25,,0,0,0,0,0,0,0,0,235.8,0.0,49.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,394.6,0.0,35.3,43.6,50.7,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,,0.0,
1752563731,2,53.0,20.7,75,0,0.0,0.0,"{0,0,0,0,0}",381.7,0.7,267,0.0,,0,0.0,,0,,230.0,6.3,49.97,5.9,1378,1449,26,0,0.0,3.5,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1372,1425,25,0,0,0,0,0,0,0,0,0,235.3,0.0,,0.0,,0.0,,0,0,0,0,0,0,393.6,,35.0,45.3,51.3,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752564061,2,52.9,17.3,74,0,0.0,,"{0,0,0,0,0}",,1.2,,0.0,,0,,0.0,,"{0,0,0,0}",,6.2,,5.9,1375,1449,26,0,0.0,3.4,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1380,1472,26,0,0,0,0,0,0,0,0,0,234.3,0.0,49.99,0.0,0.0,0.0,0.0,0,0,0,,0,0,394.5,,34.7,45.4,51.1,120.0,0,0,"{0,0,0,0,0}",54,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752564389,2,53.0,11.6,74,,0.0,0.0,"{0,0,0,0,0}",,1.9,,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",229.9,6.2,50.02,5.8,1334,1402,25,0,0.0,3.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0,0,1355,1426,25,0,,0,0,0,0,0,0,0,,0.0,50.02,,0.0,0.0,0.0,0,0,0,0,0,0,396.2,0.0,34.3,,50.4,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752564718,2,53.6,6536.2,74,927,0.0,17.3,"{0,0,0,0,0}",404.4,6.0,2426,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.3,,5.8,,1448,25,0,0.0,3.2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1371,1449,25,0,0,0,0,0,0,0,0,0,235.9,0.0,49.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,404.7,0.0,35.8,44.5,50.0,120.0,0,0,"{0,0,0,0,0}",56,0,0,,0.0,0.0,
1752565052,2,53.7,6537.9,75,843,,15.3,,402.8,5.8,2333,0.0,0.0,0,,0.0,0,"{0,0,0,0}",,6.2,,5.9,,1472,26,,0.0,3.5,0.0,0,0,0,0,0.0,0.0,0.0,0,0,,0,1379,1448,25,0,0,0,,0,0,0,0,0,235.6,0.0,49.99,0.0,0.0,0.0,0.0,,0,0,,0,0,405.7,0.0,37.4,45.5,50.6,120.0,0,0,"{0,0,0,0,0}",,0,0,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752565385,2,53.6,6541.3,75,659,0.0,12.3,"{0,0,0,0,0}",404.2,5.3,2142,,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.9,,1447,26,0,0.0,,0.0,,0,,0,0.0,0.0,0.0,0,0,0,,1398,1447,,0,,0,0,0,0,0,0,0,235.3,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,404.6,0.0,37.3,,50.6,120.0,0,0,"{0,0,0,0,0}",,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752565712,2,53.4,9.5,75,0,0.0,0.0,,398.3,,860,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.8,6.2,49.97,,1365,1448,,0,0.0,3.8,0.0,0,0,0,,0.0,0.0,0.0,0,0,0,0,1378,1447,25,0,0,0,0,0,0,0,,0,235.2,,49.99,0.0,0.0,0.0,0.0,0,0,,0,0,0,398.9,0.0,37.8,45.8,50.7,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752566033,2,53.3,11.2,75,0,0.0,0.0,"{0,0,0,0,0}",390.4,2.0,784,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.9,1377,1449,25,0,0.0,3.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1385,1472,25,0,0,0,0,,0,0,0,0,235.2,0.0,49.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0,397.7,0.0,36.4,45.7,51.0,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752566369,2,53.2,11.4,74,0,0.0,0.0,"{0,0,0,0,0}",,2.0,,0.0,,0,,0.0,0,"{0,0,0,0}",,6.2,,5.9,1374,1449,26,0,0.0,3.8,,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1383,,25,0,0,0,0,0,0,0,0,0,235.1,0.0,,0.0,0.0,,0.0,0,0,0,0,0,0,,0.0,36.0,45.7,50.9,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752566700,2,53.2,11.9,74,0,0.0,0.0,"{0,0,0,0,0}",,1.9,752,0.0,0.0,0,0.0,0.0,,"{0,0,0,0}",,6.2,50.02,5.8,1386,1449,25,0,0.0,3.5,0.0,0,0,0,0,0.0,0.0,,0,0,0,0,1380,1472,25,,0,0,0,0,0,0,0,0,235.3,0.0,50.01,0.0,0.0,0.0,0.0,0,0,,0,,0,,0.0,,45.5,,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752567031,2,53.0,16.1,73,0,0.0,0.0,,394.1,1.4,551,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.9,1360,1426,25,0,0.0,3.5,0.0,,0,0,0,0.0,0.0,0.0,0,0,0,0,1394,1448,25,0,0,0,0,0,0,0,0,,235.1,0.0,49.96,0.0,0.0,0.0,0.0,,0,,0,0,0,395.0,0.0,35.5,45.5,,120.0,,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752567363,2,53.0,13.2,72,,0.0,0.0,"{0,0,0,0,0}",394.9,1.7,671,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,50.01,5.9,1360,1448,25,0,0.0,3.7,0.0,0,,0,,0.0,,0.0,0,0,0,0,1387,1472,25,0,0,0,0,0,0,,0,,,0.0,50.0,0.0,,0.0,0.0,,0,0,0,0,0,395.5,0.0,35.4,45.5,50.8,120.0,0,0,,56,0,,0.8,0.0,,"{0,0,0,0,0,0,0,0,0,0}"
1752567699,2,53.0,14.7,72,,0.0,0.0,"{0,0,0,0,0}",,1.5,,0.0,,0,0.0,0.0,0,"{0,0,0,0}",,6.3,,5.9,,1449,25,,0.0,3.5,0.0,0,0,0,0,,0.0,0.0,,0,0,0,1373,1449,25,0,0,0,0,0,0,,0,,235.9,,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,395.2,0.0,34.8,45.0,50.4,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752568023,2,53.0,16.9,71,0,0.0,0.0,"{0,0,0,0,0}",,1.2,,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,49.99,5.8,1368,1449,25,0,0.0,3.3,0.0,0,0,0,0,0.0,0.0,0.0,,0,0,0,,1448,25,0,0,0,0,0,0,0,0,0,235.6,0.0,50.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,394.4,0.0,34.4,44.8,50.3,120.0,0,0,"{0,0,0,0,0}",,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752568349,2,53.0,18.6,70,0,0.0,0.0,"{0,0,0,0,0}",,1.0,392,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,,5.9,,1424,25,0,0.0,3.3,0.0,0,0,0,0,0.0,,0.0,0,0,0,0,1357,1426,,0,0,0,0,0,0,0,0,0,236.0,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0.0,34.0,,50.2,,0,,"{0,0,0,0,0}",55,0,0,0.8,,0.0,
1752568678,2,52.9,19.4,,0,0.0,0.0,"{0,0,0,0,0}",,0.8,,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.2,49.95,5.8,1348,1425,25,0,,2.9,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1347,1426,25,0,0,0,0,0,,0,0,0,235.6,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,393.4,0.0,33.5,44.6,50.2,120.0,,0,"{0,0,0,0,0}",54,,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752569009,2,52.9,19.0,69,0,0.0,0.0,"{0,0,0,0,0}",,0.9,,0.0,0.0,0,0.0,0.0,0,,229.9,6.2,,5.8,1362,1425,25,0,0.0,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1368,1449,25,0,0,0,0,0,0,0,0,0,235.6,0.0,49.98,0.0,0.0,,0.0,0,0,,0,0,,393.3,,33.8,44.6,50.1,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752569351,2,52.8,21.9,,0,0.0,,"{0,0,0,0,0}",391.3,0.5,195,0.0,0.0,0,0.0,0.0,0,,229.9,6.2,49.94,5.8,1344,1428,25,0,0.0,2.9,0.0,0,,0,,0.0,0.0,,0,,0,0,1342,1426,25,0,,0,,0,,0,0,,236.1,0.0,49.95,0.0,0.0,,0.0,,0,,0,0,,392.2,0.0,,44.8,,120.0,,0,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1752569679,2,52.7,23.9,67,0,0.0,0.0,,219.1,,182,,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.1,,5.8,,1426,25,,0.0,2.9,,0,,0,0,0.0,0.0,0.0,0,0,0,0,1350,1426,,0,0,0,,0,0,0,0,0,236.5,0.0,49.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0,391.4,0.0,33.5,,50.4,120.0,0,0,"{0,0,0,0,0}",,0,,0.8,,0.0,
